job_title,experience_level,employment_type,company_size,company_location,employee_residence,industry,remote_ratio,years_experience,education_level,primary_language,has_ml_in_title,manages_people,team_size,certifications_count,weekly_hours,uses_ai_tools_daily,ai_tools_hours_per_week,salary_currency,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score,interviews_to_offer,switched_jobs_last_year,upskilling_hours_per_month,fears_ai_automation_score
Data Science Manager,Senior,Full-time,S,US,ES,Technology,0,10.3,Bachelors,Python,False,False,5,2,41.3,False,0.4,USD,117564,0.118,15.9,5.3,8,False,11.4,5.2
Data Scientist,Mid,Full-time,M,ES,ES,Technology,50,7.2,Bootcamp,Python,False,False,6,1,51.6,True,12.1,EUR,54158,0.045,14.6,6.4,13,False,4.0,3.0
Data Engineer,Entry,Full-time,S,NL,AU,Consulting,100,4.8,Bachelors,Python,False,False,8,0,47.9,False,1.8,EUR,51495,0.523,4.8,4.9,5,False,6.5,6.5
Data Scientist,Lead,Full-time,M,IN,US,Retail,0,14.7,Masters,Java,False,True,2,4,48.3,False,2.5,INR,47608,0.075,13.3,4.6,7,True,5.4,6.5
MLOps Engineer,Mid,Full-time,S,GB,GB,Finance,100,6.0,Bachelors,Python,False,False,3,2,32.4,False,0.0,GBP,81594,0.385,12.1,8.2,2,True,13.9,4.7
Machine Learning Engineer,Mid,Full-time,M,US,US,Healthcare,50,4.3,Masters,Python,True,False,10,3,50.7,True,10.4,USD,154459,0.199,10.5,5.0,6,False,5.0,4.9
AI Engineer,Mid,Full-time,M,AU,AU,Finance,0,3.5,Self-taught,Python,True,False,12,2,30.7,True,14.9,AUD,93903,0.201,15.4,8.1,1,False,15.8,4.0
Data Engineer,Executive,Full-time,S,GB,GB,Healthcare,0,16.9,Masters,Python,False,True,6,5,38.7,True,21.5,GBP,112189,0.0,17.5,5.8,10,False,5.2,2.0
Business Intelligence Analyst,Senior,Full-time,M,GB,GB,Energy,100,10.3,Bootcamp,Python,False,False,9,2,40.4,True,13.7,GBP,83348,0.203,15.8,7.3,9,False,8.1,4.4
Machine Learning Engineer,Entry,Full-time,S,US,US,Consulting,50,1.2,Masters,SQL,True,False,4,0,32.9,False,3.1,USD,81036,0.307,5.2,7.1,5,False,2.8,4.4
Data Scientist,Entry,Full-time,M,CA,CA,Technology,100,2.3,Bootcamp,Rust,False,False,8,0,55.8,True,10.5,CAD,61062,0.11,1.7,7.5,7,False,11.7,4.7
Data Analyst,Senior,Full-time,M,US,US,Finance,0,11.7,Masters,Python,False,False,8,2,38.9,True,10.8,USD,156248,0.066,6.0,4.5,4,False,10.3,7.0
AI Engineer,Senior,Full-time,M,GB,GB,Finance,0,9.7,Bootcamp,Python,True,False,11,0,43.2,True,8.4,GBP,139255,0.091,19.7,5.6,5,True,10.5,3.5
Research Scientist,Senior,Full-time,M,US,US,Retail,50,10.8,Bachelors,SQL,True,False,9,1,45.3,True,8.1,USD,152362,0.151,16.6,7.5,3,True,0.0,5.4
Analytics Engineer,Senior,Full-time,L,IN,IN,Finance,0,10.8,Bachelors,Java,False,False,9,2,44.9,True,17.3,INR,34603,0.032,8.1,4.4,5,True,13.9,7.7
Data Analyst,Senior,Full-time,M,DE,DE,Finance,100,12.7,Masters,Python,False,False,5,4,40.1,True,12.2,EUR,92915,0.207,10.3,5.8,7,False,10.9,4.8
Data Scientist,Senior,Full-time,M,DE,DE,Technology,100,8.0,PhD,Python,False,False,10,0,43.6,False,3.8,EUR,130688,0.091,10.4,5.6,3,True,14.8,4.3
Machine Learning Engineer,Entry,Full-time,L,DE,DE,Healthcare,50,5.0,Self-taught,Python,True,False,9,1,44.7,True,10.4,EUR,78712,0.046,4.5,7.1,2,False,10.0,2.6
Data Scientist,Entry,Full-time,S,GB,GB,Healthcare,100,0.2,Masters,Python,False,False,11,0,42.6,True,9.5,GBP,59543,0.217,9.2,7.8,5,False,12.8,6.8
Research Scientist,Lead,Full-time,M,CA,CA,Healthcare,100,12.9,Masters,Python,True,True,6,2,53.1,True,11.5,CAD,149580,0.0,16.4,6.8,10,False,5.5,3.5
LLM Engineer,Senior,Full-time,M,DE,DE,Healthcare,100,10.8,PhD,SQL,True,True,10,1,43.1,True,13.5,EUR,107506,0.0,10.2,7.2,5,False,13.2,2.3
Machine Learning Engineer,Entry,Full-time,M,GB,GB,Education,50,2.1,Bachelors,SQL,True,True,6,2,35.8,True,16.7,GBP,64580,0.0,12.0,5.0,4,False,10.5,6.5
Data Scientist,Senior,Full-time,M,FR,FR,Technology,100,11.7,Bachelors,Python,False,False,10,3,36.3,True,14.2,EUR,97549,0.125,14.9,8.4,3,False,10.9,7.1
Computer Vision Engineer,Entry,Full-time,M,IN,IN,Government,0,1.3,Bachelors,Python,True,False,7,3,45.5,True,12.3,INR,18041,0.0,3.8,4.5,5,False,6.6,4.5
Computer Vision Engineer,Entry,Full-time,S,US,US,Technology,100,0.0,Bachelors,SQL,True,False,8,2,46.4,True,12.3,USD,85800,0.735,3.3,8.6,7,False,5.0,2.9
Data Engineer,Mid,Freelance,L,AU,AU,Finance,50,4.5,Masters,Java,False,False,12,3,48.9,False,3.3,AUD,96989,0.069,9.5,6.0,5,False,8.3,8.3
Analytics Engineer,Mid,Full-time,S,AU,AU,Technology,0,2.4,Masters,Python,False,False,4,0,32.8,True,9.3,AUD,95738,0.0,7.0,7.9,3,False,7.0,6.0
Data Analyst,Lead,Full-time,M,US,US,Technology,50,15.2,Masters,Python,False,True,5,1,50.1,True,3.0,USD,200286,0.0,20.5,6.2,7,True,9.1,4.3
Analytics Engineer,Entry,Full-time,M,FR,FR,Education,50,0.4,Bootcamp,Python,False,False,8,2,56.8,False,1.2,EUR,32227,0.091,5.8,5.9,3,False,6.0,5.6
Data Scientist,Mid,Full-time,S,DE,US,Education,0,7.0,Masters,Python,False,False,7,4,44.4,False,1.8,EUR,55580,0.102,13.7,7.8,7,False,18.2,2.8
MLOps Engineer,Entry,Contract,S,SG,SG,Retail,0,0.0,Self-taught,R,False,False,12,1,41.8,True,18.2,SGD,52321,0.0,0.0,3.6,4,False,8.1,7.4
Data Analyst,Mid,Full-time,M,CA,CA,Retail,0,8.4,Bachelors,Python,False,True,10,3,41.8,True,7.1,CAD,45711,0.04,6.0,7.2,6,False,14.1,5.0
Machine Learning Engineer,Entry,Full-time,M,IN,IN,Technology,50,5.1,Masters,SQL,True,False,14,0,37.4,False,0.0,INR,26949,0.062,7.1,6.5,5,False,7.1,7.2
Research Scientist,Entry,Full-time,L,FR,FR,Healthcare,100,1.6,Masters,SQL,True,False,6,3,40.2,True,8.5,EUR,70777,0.0,6.1,8.1,7,True,6.6,1.9
LLM Engineer,Lead,Freelance,S,IN,GB,Manufacturing,100,14.5,Masters,SQL,True,True,12,2,44.1,True,14.5,INR,52458,0.752,16.0,5.1,10,False,10.5,1.7
Machine Learning Engineer,Mid,Full-time,M,US,US,Media,50,5.6,Masters,Python,True,False,7,1,37.6,True,11.5,USD,114184,0.017,4.4,8.7,8,False,11.3,3.4
Machine Learning Engineer,Lead,Full-time,L,US,US,Finance,50,15.5,Masters,Rust,True,True,11,1,58.7,True,10.7,USD,352584,0.0,14.5,5.9,1,True,6.7,3.8
Data Analyst,Mid,Full-time,M,AU,AU,Technology,0,8.6,PhD,SQL,False,False,11,1,36.6,True,14.1,AUD,77385,0.0,15.6,7.4,7,False,2.6,7.3
Data Engineer,Mid,Full-time,S,US,NL,Government,100,7.9,PhD,Python,False,False,13,1,60.2,True,10.3,USD,107178,0.601,9.2,4.5,6,False,4.8,6.2
Machine Learning Engineer,Mid,Full-time,L,US,US,Retail,0,4.6,Bachelors,Python,True,False,10,0,55.8,True,9.8,USD,107932,0.0,0.4,7.3,6,True,9.8,3.4
Machine Learning Engineer,Lead,Contract,S,IN,IN,Retail,50,13.3,Bachelors,Python,True,True,7,3,37.8,True,5.4,INR,33726,0.059,14.2,8.2,10,False,2.1,5.3
AI Engineer,Executive,Full-time,S,CA,CA,Government,50,19.1,Bachelors,Python,True,True,8,6,49.5,True,12.2,CAD,149015,0.435,23.4,8.5,3,False,1.6,1.6
Data Science Manager,Entry,Full-time,M,ES,ES,Manufacturing,100,0.0,Masters,SQL,False,False,5,2,44.9,False,3.7,EUR,41946,0.152,5.4,9.4,4,False,13.6,4.2
Data Scientist,Lead,Full-time,L,US,US,Consulting,0,15.8,Masters,Java,False,True,8,3,44.2,False,0.3,USD,174334,0.03,11.9,6.0,8,False,12.4,1.2
Machine Learning Engineer,Mid,Full-time,L,SG,SG,Technology,100,5.1,Bachelors,Rust,True,False,9,1,42.2,True,12.3,SGD,131514,0.048,4.4,6.4,6,False,13.1,3.2
Data Scientist,Mid,Contract,L,US,US,Healthcare,100,8.1,Bachelors,SQL,False,False,12,1,58.8,False,1.2,USD,129236,0.031,11.3,6.9,6,False,12.4,4.7
Data Scientist,Senior,Full-time,M,GB,GB,Finance,100,13.6,Bachelors,Scala,False,False,8,3,49.0,False,1.5,GBP,138651,0.069,16.4,7.6,5,True,8.7,5.0
Data Analyst,Mid,Full-time,M,IN,IN,Finance,0,5.4,Bachelors,Python,False,False,8,0,42.7,True,14.4,INR,30109,0.0,0.9,5.8,3,True,7.9,8.0
Computer Vision Engineer,Entry,Full-time,M,IN,IN,Technology,0,1.6,Self-taught,Python,True,False,6,1,46.2,False,3.2,INR,26600,0.197,2.0,4.6,10,False,19.2,3.6
Business Intelligence Analyst,Entry,Full-time,S,GB,GB,Technology,100,3.9,Bachelors,SQL,False,False,9,2,34.5,True,9.7,GBP,52671,0.585,2.8,6.9,3,True,8.7,7.5
Data Scientist,Entry,Full-time,S,IN,IN,Manufacturing,100,0.1,Bachelors,Python,False,False,4,3,40.6,True,10.0,INR,15249,0.0,8.8,4.9,3,True,15.0,4.8
MLOps Engineer,Entry,Full-time,L,NL,NL,Consulting,0,1.5,Bachelors,Python,False,False,6,1,39.7,True,13.2,EUR,79749,0.008,10.3,5.8,2,False,0.0,5.0
Data Scientist,Senior,Part-time,M,US,US,Technology,50,9.4,PhD,Python,False,False,3,3,47.2,True,10.1,USD,123154,0.122,5.6,7.7,7,False,5.7,3.4
AI Engineer,Entry,Full-time,M,US,US,Media,0,0.0,Bachelors,Python,True,False,5,0,42.8,True,15.5,USD,104245,0.069,4.1,5.8,8,True,18.8,6.5
Data Engineer,Senior,Full-time,M,US,US,Finance,100,9.0,Bachelors,Scala,False,False,10,3,48.6,False,3.6,USD,155937,0.007,17.1,7.4,1,True,0.0,5.5
LLM Engineer,Entry,Full-time,M,IN,IN,Technology,50,3.9,Bachelors,Python,True,True,7,2,37.3,True,8.0,INR,31848,0.051,4.9,6.4,4,False,12.1,3.6
Machine Learning Engineer,Mid,Full-time,M,IN,US,Finance,100,6.9,Masters,SQL,True,False,7,1,38.3,True,10.9,INR,57131,0.165,4.2,9.3,5,False,11.4,5.6
Analytics Engineer,Mid,Contract,L,FR,FR,Technology,0,6.4,Bachelors,Python,False,True,4,3,38.1,True,9.1,EUR,65054,0.0,13.0,8.0,7,False,16.7,4.5
MLOps Engineer,Lead,Full-time,M,US,US,Healthcare,100,14.0,Bachelors,Python,False,True,6,1,50.3,True,23.0,USD,229522,0.167,13.5,7.2,7,False,6.8,5.4
Business Intelligence Analyst,Mid,Full-time,L,IN,IN,Technology,50,7.5,Masters,Python,False,False,11,3,42.0,True,11.4,INR,29372,0.055,12.2,7.2,4,False,10.9,6.8
Research Scientist,Lead,Full-time,L,US,US,Healthcare,0,18.4,Bootcamp,Python,True,True,5,4,51.8,True,9.7,USD,224885,0.011,18.3,7.1,4,False,5.0,4.0
Research Scientist,Lead,Contract,M,AU,AU,Technology,0,11.4,Masters,Python,True,True,8,0,44.9,True,10.5,AUD,181671,0.0,14.5,6.4,6,False,4.5,3.9
Data Engineer,Mid,Full-time,M,US,US,Finance,0,4.0,Masters,Python,False,True,7,2,42.7,True,17.2,USD,122182,0.011,7.1,6.8,5,False,7.6,3.9
Machine Learning Engineer,Mid,Full-time,M,US,US,Technology,50,2.7,Self-taught,SQL,True,False,6,0,51.6,False,1.8,USD,108442,0.086,5.5,5.8,5,False,10.3,5.3
Data Scientist,Mid,Full-time,S,IN,IN,Finance,50,7.5,Masters,Python,False,False,7,0,51.8,True,13.9,INR,28429,0.429,13.4,6.8,2,True,13.3,3.8
Analytics Engineer,Mid,Full-time,L,IN,IN,Finance,0,7.8,Bachelors,Python,False,False,9,4,56.5,True,0.5,INR,48128,0.038,6.3,6.6,3,True,10.4,4.4
Data Scientist,Entry,Part-time,M,US,US,Technology,50,0.0,Bachelors,Python,False,False,10,3,40.2,False,3.3,USD,60954,0.114,7.5,5.6,7,True,11.5,4.7
Data Scientist,Entry,Full-time,L,IN,IN,Consulting,50,5.0,Masters,SQL,False,False,12,1,30.7,False,4.1,INR,34857,0.047,4.1,6.9,5,False,4.0,6.9
Machine Learning Engineer,Mid,Full-time,L,NL,NL,Media,50,9.0,PhD,SQL,True,False,5,3,44.2,True,12.9,EUR,135928,0.0,13.5,6.4,7,True,5.6,5.0
Machine Learning Engineer,Lead,Part-time,L,US,US,Finance,100,16.2,Bachelors,Python,True,True,6,1,58.9,True,17.1,USD,161147,0.017,20.3,5.6,12,False,2.5,6.4
Data Science Manager,Mid,Full-time,M,US,US,Technology,100,4.2,Masters,Scala,False,False,7,0,36.4,False,2.6,USD,215173,0.108,1.9,8.1,5,False,8.6,8.6
Research Scientist,Senior,Full-time,M,NL,NL,Technology,100,11.5,Bachelors,Python,True,False,11,1,47.6,True,12.9,EUR,133963,0.106,10.9,7.2,4,False,5.5,3.4
Machine Learning Engineer,Entry,Full-time,M,US,US,Energy,0,1.5,Masters,Python,True,False,3,3,41.2,True,12.1,USD,132233,0.162,1.4,8.2,5,True,6.0,3.7
Data Science Manager,Senior,Part-time,L,IN,IN,Retail,0,10.9,Bootcamp,Python,False,False,7,0,45.4,False,0.0,INR,31454,0.01,8.4,5.1,5,True,15.1,1.0
Data Science Manager,Senior,Full-time,M,US,US,Technology,50,8.7,PhD,SQL,False,True,6,3,34.1,True,5.1,USD,166828,0.194,10.4,7.2,7,False,14.1,4.1
AI Engineer,Senior,Full-time,L,CA,CA,Technology,100,10.1,Bachelors,Java,True,False,6,1,45.5,False,1.4,CAD,125145,0.0,15.5,8.7,2,True,5.6,6.7
Data Engineer,Mid,Contract,M,GB,GB,Energy,0,3.0,Self-taught,Python,False,False,4,3,41.9,True,14.1,GBP,98410,0.0,3.6,6.4,2,True,2.7,7.2
Machine Learning Engineer,Senior,Freelance,L,US,US,Finance,50,11.6,Bachelors,Python,True,False,4,1,50.7,True,9.3,USD,230629,0.074,12.4,5.2,3,True,5.5,4.5
Computer Vision Engineer,Mid,Full-time,L,US,US,Finance,0,6.2,PhD,Scala,True,False,11,1,32.9,True,12.1,USD,213956,0.046,7.5,5.9,4,True,14.4,3.0
Research Scientist,Senior,Full-time,M,DE,DE,Retail,50,10.5,PhD,Python,True,False,10,1,48.7,True,10.3,EUR,140592,0.026,14.8,6.6,3,False,13.3,6.2
Data Analyst,Senior,Full-time,S,NL,NL,Consulting,0,8.4,Masters,Python,False,False,5,1,56.2,True,9.2,EUR,61518,0.0,9.8,5.1,6,False,5.7,4.6
Machine Learning Engineer,Mid,Full-time,M,BR,BR,Media,0,9.6,Masters,Python,True,False,11,2,31.2,True,12.1,BRL,36681,0.112,17.3,5.1,7,False,3.5,2.7
MLOps Engineer,Mid,Full-time,M,AU,AU,Technology,0,6.3,Masters,SQL,False,False,5,0,49.9,True,5.9,AUD,90046,0.018,12.3,4.9,2,False,11.5,3.4
Machine Learning Engineer,Lead,Full-time,S,US,US,Finance,0,17.6,Masters,Python,True,True,10,2,44.5,True,11.4,USD,208613,0.336,18.0,8.0,10,False,12.4,3.3
AI Engineer,Mid,Full-time,S,IN,IN,Manufacturing,0,6.5,Masters,SQL,True,False,12,1,37.0,True,15.8,INR,27566,0.147,9.2,9.9,5,True,10.8,4.3
Data Science Manager,Mid,Full-time,M,IN,IN,Technology,0,7.5,Bachelors,Python,False,False,9,1,26.1,True,0.5,INR,41978,0.006,15.8,6.1,1,False,10.8,3.0
Data Scientist,Mid,Contract,M,US,US,Technology,50,7.0,Masters,Java,False,False,7,4,56.8,False,2.9,USD,120983,0.0,8.9,5.9,4,True,12.6,6.7
Research Scientist,Entry,Full-time,L,US,US,Healthcare,50,0.9,Masters,Scala,True,True,14,5,32.0,True,3.6,USD,105886,0.023,6.4,8.7,6,False,1.9,4.5
Business Intelligence Analyst,Entry,Full-time,M,BR,BR,Finance,0,0.8,Masters,SQL,False,False,11,2,45.3,True,13.1,BRL,22683,0.111,7.3,6.9,5,False,8.5,6.7
AI Engineer,Entry,Full-time,M,GB,GB,Education,0,0.8,Masters,Python,True,False,6,2,42.7,True,10.1,GBP,87693,0.0,10.0,7.3,4,False,3.4,5.7
Machine Learning Engineer,Senior,Part-time,S,US,IN,Technology,100,12.8,Masters,Python,True,False,3,2,45.0,True,6.7,USD,119509,0.09,10.4,6.9,8,False,8.9,6.8
Data Engineer,Mid,Full-time,M,US,US,Technology,0,5.0,Masters,SQL,False,False,6,2,45.3,False,1.2,USD,100801,0.0,10.8,5.4,7,False,5.3,6.3
Machine Learning Engineer,Mid,Full-time,L,US,US,Consulting,100,9.1,Masters,SQL,True,False,2,3,36.3,True,10.9,USD,172406,0.015,8.3,7.1,6,False,13.7,4.9
Analytics Engineer,Lead,Full-time,L,CA,CA,Government,100,14.5,Bachelors,Python,False,True,13,4,45.6,True,5.0,CAD,119463,0.03,18.1,7.2,4,False,2.6,4.0
Analytics Engineer,Mid,Full-time,M,IN,IN,Technology,100,6.1,Masters,Python,False,False,6,1,41.1,True,17.1,INR,42260,0.055,4.2,7.0,4,False,9.1,4.1
Research Scientist,Senior,Full-time,M,US,US,Government,0,10.3,Bachelors,Julia,True,False,9,0,43.3,True,9.4,USD,133454,0.103,6.1,5.4,7,False,11.3,5.3
AI Engineer,Mid,Full-time,L,NL,NL,Technology,50,7.9,Bachelors,Python,True,False,7,2,32.8,True,7.5,EUR,116278,0.037,11.8,7.4,5,False,4.5,3.3
LLM Engineer,Mid,Contract,S,US,US,Technology,0,3.9,Bootcamp,Python,True,False,8,2,38.0,False,5.2,USD,88297,0.507,10.4,6.8,6,False,8.0,3.0
Data Scientist,Mid,Contract,M,US,US,Technology,50,2.3,Bachelors,Python,False,False,5,1,50.4,False,2.6,USD,107436,0.156,9.1,8.1,4,False,9.1,4.2
AI Engineer,Senior,Full-time,S,CA,CA,Consulting,0,10.5,Masters,Python,True,False,6,1,34.6,True,16.9,CAD,113692,0.789,7.9,7.3,10,True,6.0,5.3
Data Science Manager,Mid,Full-time,M,US,US,Energy,0,6.2,Masters,Java,False,False,9,2,39.8,True,13.2,USD,103122,0.016,8.6,6.5,2,True,5.3,5.6
Data Engineer,Senior,Full-time,L,US,US,Retail,50,11.3,Self-taught,Python,False,False,9,2,49.8,True,8.0,USD,155317,0.006,16.9,7.4,4,False,13.8,7.1
Analytics Engineer,Entry,Full-time,M,US,US,Technology,0,0.1,Masters,Python,False,False,9,0,37.2,True,11.0,USD,93653,0.227,12.1,4.6,2,False,8.2,5.9
Machine Learning Engineer,Mid,Part-time,M,SG,SG,Consulting,50,5.4,Masters,Python,True,False,8,3,41.6,True,7.2,SGD,50030,0.026,10.4,9.0,2,False,0.8,2.5
Data Engineer,Lead,Full-time,M,US,US,Technology,100,15.9,PhD,SQL,False,True,7,5,50.2,True,8.7,USD,214913,0.094,20.8,7.2,5,False,10.6,1.4
Data Engineer,Executive,Full-time,M,GB,GB,Retail,50,21.5,Masters,Python,False,True,7,1,59.2,True,14.1,GBP,217785,0.086,16.5,6.6,5,False,0.0,1.6
LLM Engineer,Mid,Full-time,M,US,US,Consulting,50,8.5,Bachelors,Python,True,False,9,0,44.8,False,6.4,USD,108572,0.058,11.5,5.2,5,False,12.5,4.5
AI Engineer,Lead,Full-time,L,US,US,Technology,100,11.1,Bachelors,Scala,True,True,10,3,51.3,True,10.7,USD,219743,0.0,13.9,5.6,4,False,7.2,4.1
Analytics Engineer,Senior,Full-time,M,BR,BR,Finance,0,8.9,Bachelors,Python,False,False,8,0,46.9,False,4.7,BRL,48715,0.099,10.8,4.9,9,False,5.3,5.9
Data Engineer,Lead,Full-time,S,BR,BR,Technology,0,13.6,Masters,SQL,False,True,9,3,41.0,False,1.9,BRL,41507,0.163,16.8,5.4,9,True,8.7,3.0
Data Engineer,Senior,Full-time,M,CA,CA,Manufacturing,0,13.1,Masters,Python,False,False,5,1,42.4,True,10.5,CAD,157468,0.279,8.3,6.8,6,False,8.7,5.9
Data Analyst,Executive,Contract,L,IN,CA,Finance,100,17.5,Bachelors,Python,False,True,8,1,50.5,True,3.9,INR,55400,0.057,9.1,6.2,8,False,6.9,5.6
Data Science Manager,Senior,Freelance,L,GB,IN,Finance,100,9.2,Masters,Python,False,False,8,1,49.0,True,11.3,GBP,186702,0.004,7.8,7.2,1,False,12.7,5.9
Data Engineer,Lead,Full-time,M,IN,IN,Government,0,16.9,Masters,Python,False,True,9,4,45.2,True,11.3,INR,40451,0.063,18.2,8.8,7,True,12.0,3.5
Analytics Engineer,Mid,Full-time,M,GB,GB,Media,100,5.5,Masters,Java,False,False,6,1,43.6,True,16.6,GBP,62457,0.14,8.9,7.5,3,True,11.0,4.7
Data Engineer,Lead,Contract,M,NL,DE,Retail,100,12.1,Self-taught,Python,False,True,15,4,41.4,True,14.9,EUR,121946,0.0,19.4,9.3,3,False,14.7,4.3
AI Engineer,Senior,Full-time,S,BR,BR,Energy,0,8.3,Masters,Python,True,False,8,3,41.3,True,12.8,BRL,48611,0.683,14.0,5.6,7,False,3.7,1.8
Business Intelligence Analyst,Lead,Full-time,S,BR,BR,Manufacturing,0,13.8,Masters,SQL,False,True,6,2,41.9,True,10.4,BRL,45096,0.757,17.1,7.7,5,True,14.7,5.4
Data Analyst,Senior,Full-time,S,FR,FR,Manufacturing,50,8.6,PhD,SQL,False,False,6,1,48.4,True,15.0,EUR,65565,0.406,6.8,7.2,4,False,13.6,7.1
AI Engineer,Mid,Full-time,L,GB,GB,Technology,50,5.4,Masters,Python,True,False,9,2,35.4,True,11.2,GBP,105945,0.0,15.9,8.8,5,True,11.3,4.6
Data Analyst,Senior,Full-time,M,US,US,Government,50,10.1,Bachelors,Python,False,False,7,2,51.6,True,7.4,USD,95881,0.087,11.7,6.9,10,False,5.4,4.3
Data Science Manager,Mid,Freelance,S,US,US,Finance,100,4.9,Bootcamp,Python,False,False,6,3,44.4,False,2.6,USD,103526,0.113,14.5,5.9,4,False,13.6,5.5
Computer Vision Engineer,Entry,Full-time,M,IN,IN,Technology,0,0.0,Bachelors,Java,True,False,5,1,44.3,True,6.1,INR,34681,0.0,7.3,5.3,2,True,6.7,6.7
Machine Learning Engineer,Lead,Full-time,L,IN,IN,Technology,50,16.0,Bachelors,Python,True,True,8,1,59.2,True,11.6,INR,66659,0.0,16.1,3.7,3,True,8.9,4.9
Data Analyst,Executive,Full-time,S,US,US,Finance,0,19.2,Masters,SQL,False,True,6,2,48.5,False,1.4,USD,178344,0.809,12.5,5.7,9,False,9.8,4.5
AI Engineer,Entry,Freelance,L,SG,SG,Technology,0,5.9,Bachelors,Python,True,False,7,1,48.9,True,14.7,SGD,60504,0.033,8.3,4.2,5,False,3.4,4.7
Business Intelligence Analyst,Entry,Full-time,M,IN,IN,Technology,50,2.9,Bachelors,Scala,False,False,2,0,36.3,True,16.7,INR,22670,0.055,8.3,8.1,3,True,8.4,7.4
Research Scientist,Entry,Freelance,L,US,US,Consulting,50,2.3,Masters,Java,True,False,11,1,44.0,True,11.0,USD,99990,0.042,3.6,9.0,5,True,8.1,2.3
LLM Engineer,Senior,Full-time,M,PL,PL,Retail,50,7.6,Masters,Scala,True,False,8,2,40.9,True,12.2,PLN,74721,0.156,16.8,7.4,3,False,10.8,5.5
LLM Engineer,Mid,Full-time,M,GB,GB,Finance,0,7.4,Masters,Python,True,False,8,2,34.3,True,16.3,GBP,102005,0.07,6.5,6.9,5,False,8.1,5.0
Data Analyst,Mid,Full-time,M,ES,ES,Finance,50,6.0,Masters,Python,False,False,7,2,46.9,True,7.9,EUR,33362,0.175,1.5,3.0,2,False,3.3,4.7
Machine Learning Engineer,Entry,Full-time,S,IN,IN,Technology,0,0.0,Masters,Python,True,False,4,1,47.9,False,2.4,INR,27031,0.352,15.6,5.4,4,False,7.6,5.5
Data Analyst,Mid,Full-time,S,FR,FR,Media,100,7.0,Bachelors,Scala,False,False,8,1,48.1,False,0.6,EUR,37195,0.137,4.2,5.8,1,False,7.0,6.2
Data Scientist,Executive,Full-time,M,US,US,Technology,50,20.0,Masters,Python,False,True,7,2,58.0,True,5.5,USD,235413,0.095,17.3,6.2,11,True,3.7,3.7
Data Scientist,Mid,Full-time,S,GB,GB,Technology,0,2.4,Bachelors,Python,False,False,10,0,37.4,True,13.6,GBP,86355,0.436,6.5,6.9,9,True,3.6,6.2
Data Science Manager,Senior,Full-time,M,US,US,Technology,100,8.0,Masters,Scala,False,False,7,1,50.3,True,12.4,USD,220820,0.044,15.5,7.6,5,False,9.9,5.4
LLM Engineer,Senior,Freelance,S,IN,IN,Technology,0,10.5,Bachelors,Python,True,False,12,1,36.9,False,1.5,INR,43651,0.0,12.9,5.9,4,False,4.4,3.8
Business Intelligence Analyst,Lead,Full-time,L,GB,GB,Consulting,50,12.6,Bachelors,Java,False,True,9,4,47.6,True,9.0,GBP,113570,0.019,20.3,5.7,5,False,11.3,7.8
Data Analyst,Entry,Full-time,M,US,US,Finance,100,0.0,Masters,SQL,False,False,10,1,41.2,False,2.6,USD,98678,0.137,6.8,7.9,2,True,6.1,7.6
Data Analyst,Entry,Full-time,S,US,US,Retail,0,1.3,PhD,SQL,False,False,4,2,36.6,True,6.0,USD,55547,0.237,5.1,5.5,5,False,11.1,9.3
Data Analyst,Senior,Full-time,S,CA,CA,Retail,100,10.3,Masters,Python,False,False,7,3,42.6,True,13.1,CAD,74494,0.065,15.4,5.1,10,True,6.6,4.7
Machine Learning Engineer,Entry,Contract,M,US,US,Finance,0,6.2,Masters,SQL,True,False,11,1,38.7,True,12.9,USD,169014,0.121,0.0,6.6,1,True,14.9,7.8
LLM Engineer,Entry,Full-time,M,US,US,Finance,50,3.0,Masters,Scala,True,False,8,1,36.9,True,8.9,USD,120042,0.275,8.3,7.6,5,False,14.7,3.0
AI Engineer,Mid,Full-time,M,IN,IN,Energy,50,5.7,Masters,SQL,True,False,6,1,37.9,True,13.4,INR,35247,0.221,8.0,6.0,6,False,7.3,3.8
AI Engineer,Mid,Full-time,M,IN,IN,Retail,0,4.0,Masters,Python,True,False,9,1,42.9,True,15.7,INR,33150,0.0,10.9,5.3,7,False,14.4,2.9
Business Intelligence Analyst,Mid,Full-time,M,GB,GB,Technology,100,7.2,Masters,SQL,False,False,6,2,34.1,True,9.4,GBP,81589,0.157,14.2,7.2,4,False,8.2,6.3
Data Engineer,Senior,Full-time,L,BR,BR,Retail,100,9.9,Masters,Java,False,False,7,3,42.3,False,3.1,BRL,62228,0.023,13.7,9.0,6,False,12.7,4.6
Business Intelligence Analyst,Senior,Full-time,M,US,US,Technology,100,13.5,PhD,Python,False,False,7,2,45.8,True,6.8,USD,133094,0.187,7.7,7.4,6,False,10.4,3.7
Data Science Manager,Entry,Full-time,S,CA,CA,Media,50,5.7,Masters,Python,False,False,6,1,46.5,True,5.4,CAD,69631,0.53,2.6,7.5,1,True,11.4,4.4
Machine Learning Engineer,Senior,Full-time,M,AU,AU,Technology,0,9.3,PhD,R,True,True,10,2,48.5,True,3.8,AUD,157781,0.17,16.8,6.0,3,False,6.3,3.7
